"Please complete your information below to creat an account.","Please complete your information below to creat an account."
"First Name","First Name"
"Last Name","Last Name"
Submit,Submit
"Validate your login","Validate your login"
"Please complete your information below to login.","Please complete your information below to login."
"Forgot Password","Forgot Password"
"Please enter your email address below to receive a password reset link.","Please enter your email address below to receive a password reset link."
Ok,Ok
"Could not authenticate. Please try again later","Could not authenticate. Please try again later"
"Proceed to Checkout","Proceed to Checkout"
"Social Login","Social Login"
General,General
Enable,Enable
"This extension is fully compatible with <a href=""https://www.mageplaza.com/magento-2-one-step-checkout-extension/"" target=""_blank"">One Step Checkout</a>. <br>
                    1. Increase 25% conversion rate with <a href=""https://www.mageplaza.com/magento-2-layered-navigation-extension/"" target=""_blank"">Layered Navigation</a><br>
                    2. Magento stores see upwards of 30% revenue 💰 with AVADA. <a href=""https://go.avada.io/mageplaza"">Learn more</a>","This extension is fully compatible with <a href=""https://www.mageplaza.com/magento-2-one-step-checkout-extension/"" target=""_blank"">One Step Checkout</a>. <br>
                    1. Increase 25% conversion rate with <a href=""https://www.mageplaza.com/magento-2-layered-navigation-extension/"" target=""_blank"">Layered Navigation</a><br>
                    2. Magento stores see upwards of 30% revenue 💰 with AVADA. <a href=""https://go.avada.io/mageplaza"">Learn more</a>"
"Send Password To Customer","Send Password To Customer"
"Install <a href=""https://www.mageplaza.com/magento-2-smtp/?utm_source=mageplaza&utm_medium=mageplaza&utm_campaign=social-login&utm_content=SMTP"" target=""_blank"">Mageplaza SMTP</a> to avoid sending emails to spam box.","Install <a href=""https://www.mageplaza.com/magento-2-smtp/?utm_source=mageplaza&utm_medium=mageplaza&utm_campaign=social-login&utm_content=SMTP"" target=""_blank"">Mageplaza SMTP</a> to avoid sending emails to spam box."
"Show Social Login Buttons on","Show Social Login Buttons on"
"Use Popup Login","Use Popup Login"
"Use Popup Login As Authentication Popup","Use Popup Login As Authentication Popup"
"Social Login popup will be used to replace Magento Default Login popup if ""Allow Guest Checkout"" is No.","Social Login popup will be used to replace Magento Default Login popup if ""Allow Guest Checkout"" is No."
"Popup Links Selector","Popup Links Selector"
"Require More Info.","Require More Info."
"Request the customer to enter information when creating an account.","Request the customer to enter information when creating an account."
"Require Enter Password","Require Enter Password"
"Require enter password confirmation when logging in with social for the first time on existing account.","Require enter password confirmation when logging in with social for the first time on existing account."
"Information Required","Information Required"
"Popup Effect","Popup Effect"
"Style Management","Style Management"
"Custom Color","Custom Color"
"Custom CSS","Custom CSS"
Facebook,Facebook
"Create app <a href=""https://developers.facebook.com/apps"" target=""_bank"">here</a>","Create app <a href=""https://developers.facebook.com/apps"" target=""_bank"">here</a>"
"Facebook App ID","Facebook App ID"
"Facebook App Secret","Facebook App Secret"
"Valid OAuth redirect URIs","Valid OAuth redirect URIs"
"Data Deletion Url","Data Deletion Url"
"Sort Order","Sort Order"
Google,Google
"Create app <a href=""https://code.google.com/apis/console/"" target=""_bank"">here</a>","Create app <a href=""https://code.google.com/apis/console/"" target=""_bank"">here</a>"
"Client ID","Client ID"
"Client Secret","Client Secret"
"REDIRECT URIS","REDIRECT URIS"
Amazon,Amazon
"Create app <a href=""https://sellercentral.amazon.com/gp/homepage.html"" target=""_bank"">here</a>","Create app <a href=""https://sellercentral.amazon.com/gp/homepage.html"" target=""_bank"">here</a>"
Twitter,Twitter
"Create app <a href=""https://dev.twitter.com/apps"" target=""_bank"">here</a>","Create app <a href=""https://dev.twitter.com/apps"" target=""_bank"">here</a>"
"Consumer Key","Consumer Key"
"Consumer Secret","Consumer Secret"
LinkedIn,LinkedIn
"Create app <a href=""https://www.linkedin.com/secure/developer"" target=""_bank"">here</a>","Create app <a href=""https://www.linkedin.com/secure/developer"" target=""_bank"">here</a>"
"ID Client","ID Client"
"Secret Client","Secret Client"
Yahoo,Yahoo
"Create app <a href=""https://developer.yahoo.com/apps/"" target=""_bank"">here</a>","Create app <a href=""https://developer.yahoo.com/apps/"" target=""_bank"">here</a>"
Foursquare,Foursquare
"Create app <a href=""https://www.foursquare.com/oauth/"" target=""_bank"">here</a>","Create app <a href=""https://www.foursquare.com/oauth/"" target=""_bank"">here</a>"
"Callback URL","Callback URL"
Vkontakte,Vkontakte
"Create app <a href=""https://new.vk.com/dev"" target=""_bank"">here</a>","Create app <a href=""https://new.vk.com/dev"" target=""_bank"">here</a>"
"Application ID","Application ID"
"Secure Key","Secure Key"
Github,Github
"Create app <a href=""https://github.com/settings/applications/new"" target=""_bank"">here</a>","Create app <a href=""https://github.com/settings/applications/new"" target=""_bank"">here</a>"
Live,Live
"Create app <a href=""https://account.live.com/developers/applications/create"" target=""_bank"">here</a>","Create app <a href=""https://account.live.com/developers/applications/create"" target=""_bank"">here</a>"
Zalo,Zalo
"Create app <a href=""https://developers.zalo.me/createapp"" target=""_bank"">here</a>","Create app <a href=""https://developers.zalo.me/createapp"" target=""_bank"">here</a>"
"Application secret key","Application secret key"
